,gemeentenaam,soort_regio,id,codering,aantal_inwoners,woningkenmerken,stadsverwarming
3550,Delft,Buurt,94,BU05031400,1562.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5154,Franekeradeel,Buurt,81,BU00700401,56.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10747,Noordoostpolder,Wijk,55,WK017103,-2262.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12411,Rotterdam,Wijk,34,WK059922,0.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9609,Maasgouw,Buurt,6,BU16410200,1359.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
515,AlphenaandenRijn,Wijk,99,WK048405,-7557.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2825,Boxmeer,Buurt,11,BU07560009,77.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3244,CapelleaandenIJssel,Buurt,78,BU05020771,1456.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,1000.0
13487,Terneuzen,Buurt,33,BU07151003,2086.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2169,Bergen(NH),Buurt,41,BU03730112,460.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14058,Tynaarlo,Buurt,6,BU17300509,91.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11214,Oosterhout,Wijk,39,WK082604,1422.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16460,Zwartewaterland,Buurt,33,BU18960404,1572.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14541,Veere,Wijk,90,WK071707,1401.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7858,Hoorn,Buurt,38,BU04051102,2037.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11822,Reimerswaal,Buurt,11,BU07030309,318.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13126,Steenwijkerland,Buurt,80,BU17080601,177.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11095,Ommen,Buurt,41,BU01750107,82.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9931,Menameradiel,Buurt,38,BU19080107,-152.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3298,Castricum,Buurt,41,BU03830701,2492.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3372,Coevorden,Buurt,76,BU01095061,299.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13482,Terneuzen,Buurt,27,BU07150704,1228.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11409,Oss,Buurt,63,BU08280709,1229.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7954,HorstaandeMaas,Buurt,13,BU15070400,1617.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
232,Albrandswaard,Buurt,70,BU06130419,1159.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
968,Amsterdam,Wijk,72,WK036314,13264.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10509,Nijmegen,Buurt,53,BU02680424,7384.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11212,Oosterhout,Buurt,18,BU08260300,2094.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7866,Hoorn,Wijk,72,WK040513,-8034.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6457,Halderberge,Buurt,44,BU16550101,5290.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1355,Amsterdam,Buurt,90,BU03638800,62.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9654,Maastricht,Wijk,21,WK093500,18304.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,137.0
10010,Meppel,Buurt,69,BU01191101,36.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5520,Goeree-Overflakkee,Wijk,22,WK192411,2370.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15699,Wijchen,Buurt,18,BU02960137,1281.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11563,Oudewater,Wijk,91,WK058904,798.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9012,Leidschendam-Voorburg,Buurt,43,BU19160801,-679.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
886,Amsterdam,Buurt,45,BU03630306,604.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12681,Sint-Michielsgestel,Buurt,94,BU08450002,2784.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5878,'s-Gravenhage,Buurt,50,BU05182144,7468.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5876,'s-Gravenhage,Wijk,40,WK051821,13204.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,65.0
6558,Hardenberg,Wijk,47,WK016025,-1443.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8291,Kapelle,Buurt,50,BU06780200,447.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12391,Rotterdam,Buurt,6,BU05991575,-534.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10983,Oldambt,Buurt,18,BU18950903,66.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12764,Sliedrecht,Buurt,93,BU06100201,1136.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
859,Amsterdam,Wijk,26,WK036300,4248.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12744,Sittard-Geleen,Buurt,63,BU18830604,3165.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12396,Rotterdam,Wijk,48,WK059916,-34499.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,172.0
1883,Barendrecht,Buurt,29,BU04891429,1059.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
762,Amersfoort,Buurt,66,BU03072506,6.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2198,Bergen(NH),Buurt,81,BU03730705,253.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4885,Emmen,Wijk,54,WK011450,3078.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13593,Teylingen,Buurt,12,BU15250200,4175.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2319,Bernheze,Buurt,64,BU17210210,931.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12299,Roosendaal,Buurt,69,BU16741100,4587.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9330,Lingewaard,Buurt,6,BU17050200,745.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11884,Renkum,Buurt,71,BU02740902,740.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6515,Hardenberg,Buurt,33,BU01600904,-514.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5106,Ferwerderadiel,Wijk,17,WK172202,-1790.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11984,Rhenen,Buurt,74,BU03400901,80.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5374,Gemert-Bakel,Buurt,2,BU16520309,544.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8684,Lansingerland,Buurt,77,BU16213353,5.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4768,Elburg,Buurt,75,BU02300101,-1707.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6799,Heerenveen,Gemeente,44,GM0074,50203.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14894,Vlaardingen,Buurt,52,BU06220401,782.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10136,Midden-Drenthe,Buurt,24,BU17311600,89.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10097,Midden-Drenthe,Buurt,67,BU17310509,-365.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10217,Molenwaard,Buurt,46,BU19270009,955.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15482,Westland,Buurt,54,BU17830301,2774.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11933,Rheden,Buurt,9,BU02750008,154.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13541,Terneuzen,Buurt,99,BU07158800,184.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
588,AlphenaandenRijn,Wijk,55,WK048496,-4123.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4796,Emmen,Buurt,70,BU01140200,322.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12206,Roermond,Buurt,69,BU09570900,141.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7817,Hoogezand-Sappemeer,Buurt,63,BU00180305,149.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
77,Aalburg,Wijk,66,WK073800,-6257.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6504,Hardenberg,Buurt,79,BU01600701,-358.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2638,Bodegraven-Reeuwijk,Buurt,29,BU19010617,263.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12957,Someren,Buurt,33,BU08470200,2747.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7692,HollandsKroon,Buurt,34,BU19110209,77.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3469,Dalfsen,Buurt,3,BU01480112,438.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11977,Rhenen,Wijk,91,WK034007,1605.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2362,Best,Buurt,95,BU07530014,3930.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4215,Drimmelen,Wijk,10,WK171901,-515.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2248,Berkelland,Buurt,77,BU18590001,5796.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3556,Delft,Buurt,92,BU05031406,1962.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,804.0
12562,Schinnen,Gemeente,52,GM0962,12954.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8255,Kampen,Buurt,90,BU01660015,2960.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13684,Tilburg,Buurt,82,BU08551502,1638.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4746,Eindhoven,Buurt,99,BU07721636,-15.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14295,Utrecht,Buurt,35,BU03440723,2326.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12548,Schiedam,Wijk,38,WK060609,15761.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5729,Gorinchem,Buurt,96,BU05122000,-16.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11437,Oss,Buurt,8,BU08281308,36.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7922,Hoorn,Buurt,55,BU04053307,2022.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15029,Voerendaal,Buurt,41,BU09860203,-71.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16343,Zuidplas,Buurt,36,BU18920303,1744.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3230,CapelleaandenIJssel,Wijk,91,WK050206,6281.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11071,Olst-Wijhe,Buurt,73,BU17730525,540.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
215,Albrandswaard,Buurt,30,BU06130104,117.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5683,Gorinchem,Wijk,64,WK051201,5498.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5327,Geldermalsen,Buurt,35,BU02360207,182.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3819,Dinkelland,Buurt,39,BU17741514,206.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
392,Almelo,Buurt,9,BU01411908,-619.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
27,AaenHunze,Buurt,99,BU16800809,7.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15335,Werkendam,Buurt,3,BU08700191,181.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8944,Leiden,Buurt,64,BU05460700,1050.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,72.0
10002,Meppel,Wijk,87,WK011910,113.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5572,Goirle,Wijk,14,WK078502,1925.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8670,Lansingerland,Buurt,22,BU16213141,2150.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14923,Vlagtwedde,Wijk,35,WK004800,-1850.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7592,Hilversum,Wijk,3,WK040206,20002.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14114,Tytsjerksteradiel,Buurt,18,BU07370300,674.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15374,WestMaasenWaal,Buurt,33,BU06680400,5894.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
909,Amsterdam,Buurt,53,BU03630605,201.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13318,Súdwest-Fryslân,Buurt,9,BU19000003,416.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7211,Helmond,Buurt,81,BU07941201,4028.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16169,Zeist,Buurt,60,BU03550302,2676.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14186,Uithoorn,Buurt,45,BU04514500,-7297.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1558,Arnhem,Wijk,66,WK020201,-5360.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6763,Heemstede,Gemeente,65,GM0397,26936.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7531,Hillegom,Buurt,83,BU05340205,58.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5100,Ferwerderadiel,Buurt,71,BU17220007,184.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15296,Weert,Wijk,81,WK098834,5177.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10677,Noord-Beveland,Buurt,22,BU16950400,1041.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2289,Bernheze,Buurt,19,BU17210101,559.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10343,Nederweert,Buurt,33,BU09460304,-328.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7893,Hoorn,Wijk,4,WK040522,-1207.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3430,Cuijk,Wijk,16,WK168402,628.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10372,Neerijnen,Buurt,29,BU03040202,-180.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2331,Bernheze,Buurt,54,BU17210310,395.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16371,Zuidplas,Buurt,3,BU18920492,927.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
563,AlphenaandenRijn,Buurt,76,BU04847006,2124.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13955,Tilburg,Buurt,94,BU08556619,0.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14215,Utrecht,Wijk,36,WK034401,29282.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,50.0
13209,StichtseVecht,Wijk,10,WK190402,10844.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12387,Rotterdam,Buurt,8,BU05991571,-12227.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
969,Amsterdam,Buurt,35,BU03631400,1395.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5308,Geldermalsen,Buurt,72,BU02360005,198.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8185,IJsselstein,Buurt,60,BU03530010,875.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14806,Venray,Buurt,23,BU09840501,217.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5009,Epe,Buurt,81,BU02320204,2038.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14724,Venlo,Buurt,77,BU09832304,345.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14130,Tytsjerksteradiel,Buurt,56,BU07370700,1298.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4176,Dordrecht,Buurt,97,BU05051915,369.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6911,Heerlen,Buurt,86,BU09171301,2489.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5402,Gennep,Buurt,69,BU09070303,-3864.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4819,Emmen,Wijk,88,WK011406,-4814.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6222,Haarlem,Buurt,32,BU03920204,1369.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10653,Nissewaard,Wijk,70,WK193035,1194.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14313,Utrecht,Buurt,61,BU03440931,67.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15416,Westerveld,Wijk,67,WK170107,285.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5123,Franekeradeel,Buurt,75,BU00700005,1117.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4693,Eindhoven,Buurt,62,BU07721423,2193.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11578,Overbetuwe,Buurt,61,BU17340104,238.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12294,Roosendaal,Buurt,40,BU16740804,201.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13349,Súdwest-Fryslân,Buurt,21,BU19000300,2608.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13737,Tilburg,Buurt,13,BU08552604,1266.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5958,'s-Gravenhage,Buurt,21,BU05184212,-7151.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,995.0
13858,Tilburg,Buurt,53,BU08554802,1333.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,1000.0
997,Amsterdam,Wijk,86,WK036321,7808.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3227,CapelleaandenIJssel,Buurt,61,BU05020555,392.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16150,Zeewolde,Buurt,93,BU00500008,205.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9209,Leudal,Buurt,77,BU16400001,-724.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15309,Weesp,Buurt,76,BU04570201,1891.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
504,AlphenaandenRijn,Buurt,28,BU04840303,981.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
653,Amersfoort,Buurt,61,BU03070502,454.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8106,Huizen,Wijk,23,WK040608,5944.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14553,Veere,Buurt,37,BU07171000,718.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13755,Tilburg,Buurt,87,BU08553001,-47.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6040,Groningen,Buurt,50,BU00140805,-77.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12336,Rotterdam,Wijk,63,WK059905,-51803.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,87.0
12606,Schouwen-Duiveland,Wijk,37,WK167607,2685.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
919,Amsterdam,Buurt,95,BU03630702,965.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5684,Gorinchem,Buurt,61,BU05120101,2000.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11592,Overbetuwe,Buurt,8,BU17340207,899.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1609,Arnhem,Buurt,54,BU02021159,956.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2788,Borsele,Buurt,86,BU06540702,350.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10907,Oisterwijk,Buurt,91,BU08240801,998.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1950,Barneveld,Buurt,6,BU02035533,405.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11325,Opsterland,Buurt,52,BU00860109,402.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11118,Ommen,Wijk,51,WK017503,212.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14759,Venlo,Wijk,93,WK098332,5584.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7399,'s-Hertogenbosch,Buurt,74,BU07960705,1514.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12628,Schouwen-Duiveland,Buurt,49,BU16761204,536.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1684,Assen,Buurt,69,BU01060103,-850.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11930,Rheden,Buurt,23,BU02750004,1030.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3236,CapelleaandenIJssel,Buurt,46,BU05020661,1210.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11990,Rhenen,Buurt,8,BU03401201,17.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9984,Meppel,Buurt,46,BU01190400,-2097.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
814,Amstelveen,Buurt,72,BU03620601,2844.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14452,Veendam,Buurt,70,BU00470001,3375.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15006,Vlissingen,Buurt,99,BU07180503,1739.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11457,Oss,Buurt,87,BU08281703,71.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9407,Littenseradiel,Buurt,81,BU01400301,406.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8705,Leek,Wijk,46,WK002201,2793.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
631,Amersfoort,Buurt,80,BU03070200,-32.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13254,StichtseVecht,Buurt,23,BU19040602,114.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11248,Oosterhout,Wijk,8,WK082611,1185.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
518,AlphenaandenRijn,Buurt,77,BU04840503,705.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1724,Assen,Buurt,64,BU01060601,1780.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1200,Amsterdam,Buurt,97,BU03635804,-79.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2342,Bernheze,Buurt,69,BU17210506,958.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3301,Coevorden,Gemeente,50,GM0109,35286.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4862,Emmen,Buurt,15,BU01143201,136.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8030,Houten,Buurt,12,BU03211230,1128.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,996.0
1375,Amsterdam,Buurt,35,BU03639008,974.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5264,DeFryskeMarren,Wijk,57,WK194041,3330.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4570,Eersel,Gemeente,4,GM0770,-18554.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6728,Heemskerk,Buurt,50,BU03960401,0.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11146,Onderbanken,Wijk,45,WK088100,7865.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15112,Vught,Buurt,25,BU08650109,-210.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
